company,job_title,location,company_rating,job_age,job_link,oppurtunita_carriera,stipendio_e_benefit,cultura_e_valori,dirigenti_senior,equilibrio_lavoro_vita_privata,sede_centrale,dimensioni,tipo,entrate,fondata_nel,settore,segmento,scraping_date
Dentego,Odontoiatra,Italia,3.6,24 g,https://www.glassdoor.it/partner/jobListing.htm?pos=111&ao=1110586&s=58&guid=0000018698311f118c40f72382a28026&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_5a42937e&cb=1677590601835&jobListingId=1008450768329&cpc=3C4EEAA328E8B31B&jrtk=3-0-1gqc327pumbjm801-1gqc327qhimai800-870784cb36816f98--6NYlbfkN0CTrm4o9Q9YDJAd4e6Wx7ktIWl_mhvRAUtKHsqvTVxUxsGQqx5rurymRocrkVkzkvOOgmKm1sqaYtrpSPEk3QdRbvYBya3lnKxaKqRdYuFwMaq41YaZ0fTMNvPBQmSwktHbacQd44TDxxUCHMG2vETjIWnCpKVeAzcaKOOop5fUIt1gFFV0oq9V6p-dj44k5qRkiZF4v6XHnH3FhdM9yRBkCH-fa1Imogz4vSKxdS_v4kJkdk6sUA31exuxdWtZB8-AekbT3KJrRQ4aksuMxO0EGpxLm4boRpXEcIzEiQrV_pL2J-sD6wMIhMEd7aOvDA9az49vkbBEH8-G56EQ20iM4oSVRHOmr1JoiGlP3gAY6YCB3eacQ7GYCEbwQ1Y9tGqExZjwvi__ayebGuA8yI98IU7JTEgLky6f0lgkSfYyFMXnCgPCgBZwV_JFW0tMI42IpXsxvOjHhEcdQdGopX5jF7QZ2bIvgFAKG1y6O5fEySUzQLWtLWs9E-mi1fqTZ18r6Ims2EY8KHUT64UGNOBUh8wc216YUlrmmxVzrCujJRy67kxZ87nQFxITVnsFDtGTCVUkoHKtLzxdLXQXH-pqfi45rf-_KTC_EhIkq1t5OpZ8A7i1LzVUwhux8YgwR2mPbIefSfp9ZA%3D%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-11
adecco,Ingegnere di Sistemi Informatici,Italia,3.7,8 g,https://www.glassdoor.it/partner/jobListing.htm?pos=112&ao=1110586&s=58&guid=0000018698311f118c40f72382a28026&src=GD_JOB_AD&t=SR&vt=w&cs=1_539a19d4&cb=1677590601835&jobListingId=1008481190402&cpc=853DEF62E69EE75B&jrtk=3-0-1gqc327pumbjm801-1gqc327qhimai800-c88761f950026e52--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK0Ai5t64DnzvEHkJAl3eQum-HvRywUnsmLy4p6O61qbUcTJiP1X-Jc3hH--sEJB-OHgm4xyYaGeq_VMYGIt_y1dZlvNFyprATZLBKSoKwacrT7_0jfXcGNIhAJn_3rEat7g8x2R_cYxKmUuSQn6XUu3dRsHVJIZjVILvMmPyzfy5prLKHL-FC5J2bAeoebmJbQBOmTeu70pvjeVfoMDSa5sw3CdeKjW4BDPRw8U8mMAHFpcG1b6afk9FOMV7Y8SjmZkToBd-ld13ZRVDgYcQeEypbSssjQAfgoIp8BwnlBZf7O2CLc7Vt1B9Yuwz7hL0zWekPSYT9GQv02uQtXSYfeYTAM2I5sq4vrRoFJAwl2dW_tWSXYmeL1eDAoFrkzIp-3Z_p_yx5PwSeKeNXUGRqB_UlrwYDDIfnQ8p7WLL2K7pnzK-K2YBWTbxRhkVlsxl8dsaxjyBd07Mg5tblNa9b440CPsO41jAIgeei_Z0OFQ4xjHmLirxc-91cshAa1a8VkbEjZ0PM3PKthWJthUsCt5nIReKyTKPtUdKLjS2HFs-aWdWGHKaR9ic7Q3QeSJyo6FhI3cjst8mv9c1oxc0muacNpF0A1DD3DI4PFGYYh3xbcUbf_RGD5WVHLznslYTWnMVmsHdPobTfSYkZVQb3_MdidLudtiLpJBMyAq_N8p3QPHr7HmOorbqrfwalpAL5Dle9GfD1ekiZdog471u5COtmjB6EuJrY8hMNqaH4Rck2PJSXgi0pYaA7eceZT0EO3U89BIE74RmF-MK4vsonDH5i-A4Nyyxa8IjzHOn3TZghfiAX8m-urg%3D%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-11
Dialogues et Solutions Korian Italy,Medico Internista,Italia,,24 h,https://www.glassdoor.it/partner/jobListing.htm?pos=113&ao=1110586&s=58&guid=0000018698311f118c40f72382a28026&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_862eabcf&cb=1677590601836&jobListingId=1008497085574&cpc=55FC80EBF760BBE8&jrtk=3-0-1gqc327pumbjm801-1gqc327qhimai800-4d7773d808dffd16--6NYlbfkN0DKVq3kIoEBzqH35EgkMlodp8KN1VlFYxcvFhl5oYvwkUTMb04SGRO5ROSZY1VvX4NUfmDf5a1v11YE42Rjr7lP4wBQ0RbUOG1Flh-ELz1Fs3c0JneQQM_Q_mRX8YVKiXAQ2ts6K-0KoSQDW23XqKchqobWZqXwp80qxjqZpNfTT5cfPeYi7wBJh8XDpAruJlrHzGR1_WXJ0dRDaYRtPa59hT9Kt_KKrNIa9pvscOPqTbMlpX6Cd_Yr1ZPBY0awxkul-8DNW7cMw720smMX5iAGvnlkIvtXbm_a8zVArW3IBjzQe43eJDyYwvQbx7FwyORnVxyEGn9PeMzIcW__g9P1o6iT7wclLrPWrdGWQcGG8AsmCbs6MpOxmtEwqWd9Wrqp0m5gXbjhNpS5rLSPyG8FQ37MkvoGMh-4TXfxlADhpVRQe0IcaIRD6cxL_43PHcuk2-s7BWIkeSy4MGe16oegy86c7pCTfXOWrBk-LpyAXAorg6U6E-3PNyWL_6dFSZt7HQhJxcbYtEgDMAX7Y2mvm1YK03PZNmpeFwCLGA4H169rLMKxQ2dSyEe3sKB5PN4ghxvxRMXokg%3D%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-11
Umana spa,Contabile,Italia,3.7,6 g,https://www.glassdoor.it/partner/jobListing.htm?pos=114&ao=1110586&s=58&guid=0000018698311f118c40f72382a28026&src=GD_JOB_AD&t=SR&vt=w&cs=1_2d6ae912&cb=1677590601835&jobListingId=1008485243650&cpc=2187E14FC6F1B769&jrtk=3-0-1gqc327pumbjm801-1gqc327qhimai800-6dc33c21a11f27a4--6NYlbfkN0DBkioJ74HNRv1kkbLI_dqC2yEDIKgJL0nBFSYaLvAaBKZdwsjGyz84gUGVgPPKCPrHAWXx_fVKw2lAsycu0l0FGBXHhTBV_G7raiYgGJJRhfYMFY0DYJR1A1pMxXsOngstk4EubkkS-OI0mMiL3yUNKHqvLbdLPDGuyqZMEMwFehQcwvfFmPBz2RP4rw4pdPtFNPNIX5zFf39ndyeJyMtEfnZEx6WYZvWDxyR8wtYcyPdBsFAZmzebLl2xYELOsFDwWysk5v0R5Up69fh3nffWL0DgrDb76VtceYujF5thmzcp9WM7y5TPEyhSr8CqWoZlD1QwczNy7mUXqhar9xX9cRzCkgnVCOCT0935nXCVGYB4zUJUBOcxfCH63Wo6FGBxaYHxcgcbb2YxqFCVB9727jxmyMHuQaS1yc72FABXwaWgby9yfUuiGzaBnsxFOASb4OiKp1FjJzkIqJZh7aAHyp2VCg6q8eaMnSngDmAaS4XyiK3K6veo0mLyWA7_DPXl-up5jfdqouz2pg6Wj2-GcNAbCQVaTJ1SMDrCjMfUskU92Fkl4aZzb6bwTkQgZp-3C6iUEy2OyYd9O3okOo7d,3.2,3.0,3.5,3.1,2.9,"Venezia, Italia",Oltre 10.000 dipendenti,Azienda - Settore privato,$ 100 - $ 500 milioni (USD),0,Non_disponibile,Non_disponibile,2023-02-11
GEOSYSTEMS S.R.L.,Programmatore,Italia,3.0,27 g,https://www.glassdoor.it/partner/jobListing.htm?pos=115&ao=1110586&s=58&guid=0000018698311f118c40f72382a28026&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f0a520a0&cb=1677590601836&jobListingId=1008443190405&cpc=71D4EE06E32D485A&jrtk=3-0-1gqc327pumbjm801-1gqc327qhimai800-33735c23fe0c195b--6NYlbfkN0DUu9eo9E1ZhaklJd5FfTtI0Hj_PIjJKVXmNaCSc-Vacgf5QB-SGlTXRdxy_IVq-VHQConA8_2tLsUhS5mbc_HfUdJOtoYaH-rzfv6jCoO438Q5nDjUkDQnk2SouQCE286N6jesw8EfXIVsVLgcsiDx8wFiXxGs0zlbfO3KggaKgto2cPOxjQOs19inasAa-wWjkS6n9nE6GGIkdW-IZrg8BaULmfgvBHOaO2iJRXSGEmupU-XaX-3bZQ4c6WB0Xzx0t9vMO7M-vqG6BjLXfy_gcji_ztNGDagVpbaYc20srKM1mA-ywTtmrFBt8hwfM-V79yRmAha3WwLEq__DGAovWdIKHZTepjobtIctDPbzUB2HlczbqcX7dPl2T4hBmVQODKkKhZogHBXoML4VMBLRkF6LZz0dFrRAE52K103S4rUpEkPQzVZiARxJNc5Ge27sFs5G6HfnhZJq3JW4SbJnuzs4UKAzps0kpctI6k6j8W0tuxyjQ99ybMHijL4xXqAIjI2rZdLFK65k62gFiaThhFUMfelepb9xIXschA0Qy-XHAyFNlLR6VqlaWzPDwgLYx0-FquHfKA%3D%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-11
Locanda Le Piazze srl,Consulente Estetico,Italia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=116&ao=1110586&s=58&guid=0000018698311f118c40f72382a28026&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_7c892259&cb=1677590601836&jobListingId=1008420983752&cpc=DD81B0F02CF16109&jrtk=3-0-1gqc327pumbjm801-1gqc327qhimai800-c3bc2e94098fdfca--6NYlbfkN0CGIOA3dqyJLfR_nkPSDhrwfDzdOSbDr3wzjMXQqVH2gcwe90VM7sJIredI-EXMn3hb0A3pSrHy6e5Gtui0nxi_ud0NyrUMUp2E0soqm2Z-U1BFH5qBy-1TW4whiyeYzIAStWLjGiqs6m1T1mde7DXTkPJ1LBGrHyYh9jUDL5UhUdKLJMzgc1OKQKjH6fi6EQJBKejz6o_qelIMqvxeHgHPSOqTQkhhFZl_oS0Ep_h8aE0v5D4trAlm864k2XBFbku57n3DkUAr0oTUTULFeS-zqr-Tp6yX5bco6o7yJDkqzmsDXoEXdqeCWwPOsfru4juJZy9aginIVNnTlvAv6VJabwuHGqZ1uWGctw94L_IuyrXUTPiMONPVci6C1ERdkKGhWB3EyAXvdP2uTzEDDk4RMOpcpk33ckPhlzdSgzzPQAmimM4POxAGbWRaCXx9x-K2KldzCNVcCDqOiiBha26M2VlLh8JsX9Eg9RycBSVuQL2QT3F61Pgr9-hDj9ryy6dIUcBO5HGoQXGjvz7jELAcMZ7i7laj-fpxBPTwm-t-I0kWnuRqFKcLlXFOzquD1wFfLWr_4WJOGg%3D%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-11
Findomestic Banca S.p.A.,Operatore,Italia,,5 g,https://www.glassdoor.it/partner/jobListing.htm?pos=117&ao=1110586&s=58&guid=0000018698311f118c40f72382a28026&src=GD_JOB_AD&t=SR&vt=w&cs=1_1d07e766&cb=1677590601837&jobListingId=1008487360950&cpc=4050D81B60456B41&jrtk=3-0-1gqc327pumbjm801-1gqc327qhimai800-03e07553b7555246--6NYlbfkN0CyelwOgLs6HOGDMccZNmBAJGrtKCkwEm_4BRBAjw2Xj95lbBt2RbjQQMWBYvh1hhQ6BHZUBeIRXfBpXFypip2CgqCK-UY3yaDgHNRGoyVUqnaTx4QZBYnHXIp_C76dj5AS_-Tsyp2PqoeHjVvfzxPT8gaCXv8FnQsMww-gYjbU6r7USxtrDUqy2FzNXQ2Y8lZpDXn1qQ9VS9Y_bEN0XD2YmAzofmasCBdmbG3abK-u2AHIhvLQ28ZerusP0vRsxCjbHZ-X2Y7Zhke2RyX1AH2KUx3UIIdmCbgZcaHsKHEQb0PADRjmStKeFMXcs4LPxnWCQDw036eK7OMBiQBpIFmFdEOarrD64jAoOcF0oAI6zIreMNnUxhbau8vytXzo377FTeFqJCf4q378osBpIrUzmlT6WB87XtPggEiGe2x9rO_Ce5uXfUho7FDMH4DncHOY1YqL9D3ViIXNbFLVGceZFUjXUhcEs2QEUGsgeimh5WWCcyFp9FYconevD_YYV4iQmX9DInhrssjuRKX93G9ozoiqUsTPw7MvUZX-IayQGN-y3VSzsumA2j6SPwJi0ZqVJ-TfwUyRsT009TKJUVJKWWI4YLtkNOP7HbF5PZO4MUsPFt4W0-wBtPRKWGLlAtteGSOFgN_OgGHC-fx8udwNn1P17e0gcpqr4pCizgcTE7P6BJMFt2wwfXgG4gLAl_XhPE2d_xJ_BEKouz1RD3JD_X9uHHrILY1Ngx55p9Iv0jqPXlJxHqk6ytUqJGmy2YRBd6X9nm2-XIa5DmVFQ8jZ-dNG4WG2cw2qRhoj0a0Mu6Q_2g5FeIAQxmL3JtreMh0FlnPVzE1FX6iT9DvKEFU2oPKnLrDusvWbsvIK9vw96QxSHOBVrT6AiVuxAcHG8Fo%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-11
Teleperformance Greece,Non Title,Italia,4.2,13 g,https://www.glassdoor.it/partner/jobListing.htm?pos=118&ao=1110586&s=58&guid=0000018698311f118c40f72382a28026&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_16297109&cb=1677590601836&jobListingId=1008473411833&cpc=4B4B39186BDA197B&jrtk=3-0-1gqc327pumbjm801-1gqc327qhimai800-f5e566af812de80b--6NYlbfkN0A3mJz41ni2a_gC1sAuFjlo5a_dxk8cm9Enzs0sCYpGxXWhdw4MpkiAeV8ShfO7p4iXz-viqAm5PG50GCdw1kCiUWtX-Rsrzx5m5O0Li2FP5UWFZmmbqrVYNw_mY1Q0semEoYaCZsOW5QS3UseTLAwQzGiSNOs79K2kaLQFrfADKMt9GqW4azbb8GYvFt42Fz0zAaOVI0o3LQOUJAJRLVci7V_l8f-2yzP4bEQLQVFkkKvrxfIRK3P1J6VMYIJ6gzWhl0I3oWs4qaA9O4naQu-BTNBPcHb7wxJTiUwypOPLqcKpqROHCZZttaSxBnONLQTElNe6PyEIP4YaCP8r1jkjkj9AbjXQOnO5gzrzoa5gsqPoethyAPewhruO-1p5HShSgj6b0PBcc4-wkZT9Nk0sla70Cw2K-PU8z5JLuCP3kYDyGJMXauLnzEWrJhUog_YtyLILiGnZm0xI-iYQUuqQBNEGNgZTWYJfIp4_FISr9KCJJlQzE2OYeJAmHTK3YdszhbIwmALvvTg-kGt4cIWLE0-9HfT8ap1O1fKZV6DosQPOx9TDdH45hX2Gw8DWDkhVMXFgHzvP3XYIhynsK-8N3iP3E9lz9_h_N3JJYwByFkd1Y7Hr_IYaskEXtspfO2fXT4MVrmfYI-Qu7QqrY1dUjLPK6Y-O03oaGUeH31s2w_pG8d5c9hXMR-Gmc_4k7te9clbPqb95Uu2TLrYLfeayWV8Mbmr5nUM7kf1dV_Qg93491yL1940nXXhRyh-pe9l_QTPDrcieAg%3D%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-11
adecco,Senior Ingegnere di Sistemi Informatici,Italia,3.7,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=119&ao=1110586&s=58&guid=0000018698311f118c40f72382a28026&src=GD_JOB_AD&t=SR&vt=w&cs=1_51eb13a8&cb=1677590601836&jobListingId=1008428774486&cpc=8CDBB1EC89CF7160&jrtk=3-0-1gqc327pumbjm801-1gqc327qhimai800-d3e92326e0a33177--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK0Ai5t64DnzuEJ5ibQUF156tYcbMilcNl3UraPPwM65OVQqdvSk9TsskFw6HctpXflM-AD_GJmqfUX_jC-vFMKA7RVfiBIB1PAB0XAl9mx2_26aaoLIE99hAKOGPGh7QYxMCkakCVqQGG_o1jFmG27qPWYL_tupBkUAbCM7mH1ve2WFQ84EAebBDw1fPyfLeFNx2o7_Tf5nBEgntYlrYF51t173P5oLGr5iB5xRYXksamq8ongpzSKCguRnPJC_QsUlQ94NJ1dQmDxM1n1ZctgbTwyKTR0lSSikUNbQPL9Aif9lXZ2XjVqgaTM7gGpwgvdiXamqRxYMHiVKN_TffguyIcU_s-dcMEAr4eDZq6UbIH6Ilp8h1z_bL-TCT0V-CZCyT_848dTB0DGk5cqg0CPaarl46pMFLJLAQ7kafnwRN1_2Bj2KS_I7daUiIV41NJObkkcSn9b-p9T3yD4h63kwFg9i3TdEzK28LRUBESaiPai3R83xRS5OemhE_2TDwgCN6anmI20te_FiDjc5mJfYWx3vOCVzyns9H9827MXNY9WzL4LBbhOVlg3dxdYVN6svjqVnkd1lNO1U7UK5scdM8NII4_Fxh-ZSYqJRS7fEeEFI45lvUswKnEKAarF7BRtBrHPpoOCB7oU7B6unm_N-vmKbxAzbFmPbw_gm9l9TFx70UswT1u7e9PmjMBsUJJ1mE-4W-A5WP3cPkscaogBKpLsOBb4TW4Ul-1G5vQvvbathuxghSUF8Hgxks_vzwh2WMQJzTUVGqMRqfXSGwVSaM8trwe18e-ijR06xGs4V0e4a9Ib5zQvQ%3D%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-11
jobtech,Receptionist,Italia,4.8,17 g,https://www.glassdoor.it/partner/jobListing.htm?pos=120&ao=1110586&s=58&guid=0000018698311f118c40f72382a28026&src=GD_JOB_AD&t=SR&vt=w&cs=1_4c1906ee&cb=1677590601836&jobListingId=1008464304761&cpc=26740BCDE5E48596&jrtk=3-0-1gqc327pumbjm801-1gqc327qhimai800-9f174e85715f79ef--6NYlbfkN0BhUQ-HNNcduSXnf43rV2y15v0z_WsvNujsSbY0-jJgEY4DwK68VcwzykPIYJ241L-RYIXwKj9ioqmh-Cd2jr2YES8-MAumlCXPUMkusEGjBuDzlhkTbT5pl-YScx5sTLoq6FJC1emEkc3iDVwempjujPsKWg8zZ7ayUXBk_732LasflCzNwsFuYqr5lHybM7REc8SDyS9iNRkFw9To0gThaN3Nfoo5Vkkp1XfOqncslNZZ52rBaTMK9g_F-J7zQBrd_sZnloLC46fOXCU0YdKzepe-Um1uWz3ROlp2N5qlzKBSP_Ly50Btl2wifOv_2KxBA_ZCaG3P68ArwOBzyOerKT3EX7UpGRMTss_12ZYTE-L_lBOZUtZK5y11dKDDAnRShxwcFlEuHfRwFbpkB2s885kkoRx7BjDd1C-QDzI3THxNUaQD1uLfSLc6_WlmSQ-j-XE7j_6i6MMj0JJppjx8Rsh5HxdA3_TApgLOtBkjhk_UTitEBIgQB2GQXa3BBzZG3-4xugkqNLZonXSos84__jr94yEm8o_aVPnx5Q1rKEMfbCwwILu-8agl4QYQs4_hJxJmOs5tpmsToN5New0ab6kN9VvyteMRIHGrQFbmYpBXO3Q4qpUf,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-11
Teleperformance Greece,Customer Relations,Italia,4.2,13 g,https://www.glassdoor.it/partner/jobListing.htm?pos=121&ao=1110586&s=58&guid=0000018698311f118c40f72382a28026&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_aca838f5&cb=1677590601837&jobListingId=1008473411846&cpc=71D4EE06E32D485A&jrtk=3-0-1gqc327pumbjm801-1gqc327qhimai800-ccc1f8f5f63d351b--6NYlbfkN0A3mJz41ni2a_gC1sAuFjlo5a_dxk8cm9Enzs0sCYpGxXWhdw4MpkiAeV8ShfO7p4iXz-viqAm5PJ5spq0fgbfYc1Q-0utaoez0_Sw0KRtbXbauiWPcIZKPD03xSq2OMu0JlPxS3YNFMdGq3P3noON1vUFAWaGW2LJiBKhkcfLIdIdh6ThZJPUdAZCVRFkGASU47fioom2Mbf5KW2WOBkQnurS2d-OsH4wVJgdUNNtFtEV83A5uoyOKuqVYMnE_FwmKb8rOnQaB-PKrCnpFZ6g2CHuSth_IYCC2B9GZ757W4MJSWTp0Cbh9jsm3FKuSBg7aN12Rs60DNFR8F_MlQoacG8ei1zq9d3ln-YkFRihXhbaf1Emp28AEbPO_2KDc9ws0DvRvk7icd13MkPd_dXOL6Uv6ZC--7x1Ys5zQAuK3DAlOR_KQo_6Dr7Y5eez_G8h8lNscz2izj54zA2IEqT8mt-IhWrx3c_3G4VYKRyymRkV92890OiC6Q0l4DGMjQAbYVeZoU57Um4MxMWqVaz-MnmC6BXGUlSdimoS0g9jo0OYDEbrE70JoCgiLDj1HJRo-bm5cdCVV7ZNXxAzdhrG5_aN8Hn84V-29BDaDOL7c296w_WrPJagHinCKqJrK5PiAyhHEpOBrA6bsnwyK7dxsI0HiDQJI5zy3_ssLjPybpQiAPBjQLxqbFRxmsyv4E2qLkbcyCWcFCA0EsnVk8BsH0tZpaEZ37EESAiXhc-dRGLv7lLnh93oVfrA0jGnkcSGSyouB768K1Q%3D%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-11
MioDottore,Rappresentante Commerciale,Italia,4.4,6 g,https://www.glassdoor.it/partner/jobListing.htm?pos=122&ao=1110586&s=58&guid=0000018698311f118c40f72382a28026&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_eacba648&cb=1677590601837&jobListingId=1008484967626&cpc=CBEBA1A9D941894A&jrtk=3-0-1gqc327pumbjm801-1gqc327qhimai800-a931e21aef8af5b4--6NYlbfkN0AF17EcCFvC3sSSauUVKuru0Tz0j2iBkWihqZ056fyRXqqCNSZhnZEzp4hc4sXcmq4MheQjwQHgTdSh2mRot2ifV02wW1Lv_Q-2YVydD1ZNbwHGnVKX_82UXi-oropNYSU9zg75aHFcSqfnAD913Ja6uMIj1gdmc0IpEverx1C8pWiexYs08VzMWxFdqfhidavltD5iW-slGm19BYqk6xjIf22MsS-f1HsPVsV3YAK6o7qySwwVENghj0FjS0SoKqRGNgYR_yL_Eqe5_-wj_MARlPsq53CK458y_Ius7WYRAKyj-2tCVybsuBb768u1hL6xd1Qe0DZCERAWaUsfKMJx8Q10rHMbETMp_XE8G_Mj2bd6EM55sErvqZr3tC0B7uCTUrt4A_xdOUw1vkR4CgRQw_ACwbSF0fbLiGoFLu-YufsY-JwX_a2xmuGJlrpH1qdULqSQokRicVmWjmiOci02-Au49RBlUmvHqPGsJW8UObwXlZ-ndQljhAVWr8t7XvgPZpvKM6f9-QQoTp3-MlVA_o2Xi02tRlb0Hn8X6UvlFQ5mxvP8B31PEzJ9zbe5dsQMF13Rq-l_mfO_4gZ7I47JcgGWmOjwIWIS5WZKfTE3JpC9_bRGS4e1jFzWcyciNwc%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-11
adecco,Junior Sistemista,Italia,3.7,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=123&ao=1110586&s=58&guid=0000018698311f118c40f72382a28026&src=GD_JOB_AD&t=SR&vt=w&cs=1_55c1a00b&cb=1677590601837&jobListingId=1008428774495&cpc=14D5209370AEC984&jrtk=3-0-1gqc327pumbjm801-1gqc327qhimai800-2675d95b06b73794--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK0Ai5t64DnzuEJ5ibQUF158-h0j6eybCr6QXza1alH5CC-9IU49ncd1_dDgfytzuO1ynkK0sG3UhVroI_NMMNUCV4NhsxMq7y_E-bDIKTc9YHDKmGrs1abQjpWwwbZvPnE0KdsVv031w04T_pJvR4vzBx2FCOY-rn1VHwTrAlijLoSK2ayuaOlKUSpx4A3-i_ysQO7QM81iiX-2VUxUsERlS6E4yCroqaAJjfhooQqbMyLLnCWpntuSXfXlLmNpKpDi4FNxiNOMxmycsAYHoETO4j6r7ID2zhoxW24pV3WPEsXcu70Xclz-5aVxvHZeLYCWSah4xS2etyydcR0t1LUf2NkdN2v67FncRIGFrlyadukJF07CC-8yyt6mRKXpV2BgtAdUT3ZrwJhYR_Xrrm03o1KJ7oQWueVsD7pPS0kH-9rkQVOMVuU7o3DYVQjDfxRM49SO0ieJCDvmJpISVISAPaO0Ced8a0lxGUAwHSKWeeCgXUcQ178h_DA3E4QIfP6h7RPyUse76zK52XrtRwSI0ozLq1U4OjrAKKM4iQTMhr6loEcOlNOT5PBVCeS9i8H-fiaT_kymKjHZoywrsosrZfmBST_d8WNtBLy66rfzQo3CD9ssfK06zKDX2QkrEP7vlQW7VFjbLbhKb_WDBMNnibM5Pa-bGUMZz2-3qiU1kBL5IG_FxHqaU11aQoDlG4xvtaoewS8uMsctw5HivVe5s9bNpJodP4tjlbQd2Dhr517y_l_8q-eLQOLJgMMB2kOVlbQp7U3IQkrDCgU5GNiWXCWT6UxaYTlnp8F_DULnxR988dtxPC3A%3D%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-11
MioDottore,Rappresentante Commerciale,Italia,4.4,5 g,https://www.glassdoor.it/partner/jobListing.htm?pos=124&ao=1110586&s=58&guid=0000018698311f118c40f72382a28026&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_4dcdefa2&cb=1677590601837&jobListingId=1008487416157&cpc=D3E44275D43A938E&jrtk=3-0-1gqc327pumbjm801-1gqc327qhimai800-c41895b5380f383f--6NYlbfkN0AF17EcCFvC3sSSauUVKuru0Tz0j2iBkWihqZ056fyRXqqCNSZhnZEzp4hc4sXcmq7Chi5u-Yexf7hMm8lPTOWCG9XQ-FbH1d8cmWm8ZcYmBf8FwfbW-CYIGm_xBCUEiQLHz-ZhXtFZ5nJM8-Ry7SuqOke6HH-8aylDvOtGDwVPuYmqccqHL4bYLZmvcisx1UpcpJhht4ZnOyLEUzH0ZbqxGp3n0BdnucnEG7NUvmeE-vn9JHEnFLq6kgOz8VF4ru8XHhkQ3Gf0gwYTtrkY2GF_R4kMSkFCg8zlC17EHJ46rNzEHIMs6mFG-SMf_9OCVktOdxPVaSIScUrpE2NkY0QhcTytkEWQL1IlG4hRLn8I8j9IjMxF2onBVJ8kBSO_j8vV-T_gDGO2OCTBFN8HZBhpfw3oRg1hVIvkNzAS38hPI3-Iyq7CtTTijNqSOp47fpkUa7ALbU6gC1f6TSYydOoxdOEckk9QCr4MvbVcE1exnFWkNam1x7AY7AX99Q2zZUCN4FB04TlE30smw2i1VbWSyCBIwEJudneZO7Dx9BxS1KQ05G7KC9QRwCdW3biyNyPKjvLTkzAf1OcJZ5hzmXQls69GpUGa3iafrhq6FLMyUtD0nQ1NG84qKsjSYJZQfUIBcm-2wFcyYnV8Ldq8Dj1-KkX2fqJonO0%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-11
